pipeline_id,pipe_age_years,material,diameter_mm,length_m,previous_failures,days_since_last_maintenance,complaints_last_30_days,leakage_complaints_30d,failure_next_12_months
HIST-PIPE-00382,23,Ductile Iron,300,1100.8,0,764,0,0,0
HIST-PIPE-00383,38,Steel,600,362.5,2,1622,1,1,0
HIST-PIPE-00384,72,Concrete,100,246.2,1,448,3,2,0
HIST-PIPE-00385,28,PVC,150,166.0,0,364,1,1,0
HIST-PIPE-00386,33,Steel,400,165.7,1,1210,3,2,0
HIST-PIPE-00387,56,Ductile Iron,250,156.8,2,18,6,5,0
HIST-PIPE-00388,47,Steel,400,132.1,1,210,1,1,0
HIST-PIPE-00389,45,PVC,500,74.1,1,106,0,0,0
HIST-PIPE-00390,20,PVC,150,545.3,0,1409,1,0,0
HIST-PIPE-00391,55,Steel,250,182.6,2,615,1,1,0
HIST-PIPE-00392,67,Cast Iron,250,109.4,2,32,4,4,0
HIST-PIPE-00393,38,Ductile Iron,250,374.4,2,367,3,2,0
HIST-PIPE-00394,55,Steel,150,1003.2,2,1289,7,6,1
HIST-PIPE-00395,33,Ductile Iron,400,458.2,1,65,0,0,0
HIST-PIPE-00396,34,Ductile Iron,300,124.5,0,233,0,0,0
HIST-PIPE-00397,20,Ductile Iron,200,237.1,0,1390,3,1,0
HIST-PIPE-00398,46,Cast Iron,200,660.4,0,47,0,0,1
HIST-PIPE-00399,61,Cast Iron,100,68.2,4,3000,0,0,1
HIST-PIPE-00400,39,Steel,400,193.6,0,254,6,4,0
HIST-PIPE-00401,55,Steel,150,221.8,1,28,2,2,0
HIST-PIPE-00402,34,PVC,200,260.9,0,115,0,0,0
HIST-PIPE-00403,52,Steel,150,336.3,2,746,1,0,0
HIST-PIPE-00404,44,PVC,250,288.2,2,100,3,3,0
HIST-PIPE-00405,14,PVC,150,112.1,1,858,3,1,0
HIST-PIPE-00406,27,Ductile Iron,100,238.8,1,323,0,0,0
HIST-PIPE-00407,34,Ductile Iron,400,211.2,0,1521,3,1,0
HIST-PIPE-00408,38,PVC,100,977.4,1,56,0,0,0
HIST-PIPE-00409,47,Steel,100,525.3,0,359,1,0,0
HIST-PIPE-00410,18,Ductile Iron,100,753.7,0,545,1,0,0
HIST-PIPE-00411,19,Steel,200,482.8,0,1148,2,2,0
HIST-PIPE-00412,38,PVC,200,70.5,0,522,1,1,0
HIST-PIPE-00413,57,Concrete,300,274.9,2,1037,0,0,0
HIST-PIPE-00414,47,Ductile Iron,100,576.8,3,703,1,0,0
HIST-PIPE-00415,25,Ductile Iron,300,363.3,1,217,1,1,0
HIST-PIPE-00416,14,Ductile Iron,100,547.4,0,309,0,0,0
HIST-PIPE-00417,32,Ductile Iron,200,1194.0,0,1225,1,1,0
HIST-PIPE-00418,43,Ductile Iron,400,149.5,2,80,1,0,0
HIST-PIPE-00419,60,Ductile Iron,150,1484.2,0,2610,1,0,0
HIST-PIPE-00420,18,Ductile Iron,600,95.0,0,609,0,0,0
HIST-PIPE-00421,57,Concrete,250,934.1,1,408,2,1,0
HIST-PIPE-00422,35,Steel,300,125.1,0,1353,0,0,0
HIST-PIPE-00423,61,Ductile Iron,200,494.8,1,644,2,1,0
HIST-PIPE-00424,50,Cast Iron,200,585.2,3,862,1,1,1
HIST-PIPE-00425,50,Cast Iron,100,633.4,3,77,0,0,0
HIST-PIPE-00426,59,Cast Iron,100,251.5,1,1329,2,2,1
HIST-PIPE-00427,32,PVC,200,115.0,1,1623,1,1,0
HIST-PIPE-00428,65,Steel,250,606.4,2,71,3,2,0
HIST-PIPE-00429,39,Steel,600,411.9,0,175,1,1,0
HIST-PIPE-00430,54,Cast Iron,400,154.4,2,386,0,0,0
HIST-PIPE-00431,62,Steel,400,224.5,2,545,0,0,0
HIST-PIPE-00432,12,Ductile Iron,150,173.6,0,1396,1,0,0
HIST-PIPE-00433,56,Cast Iron,150,911.9,3,3000,1,1,0
HIST-PIPE-00434,59,Steel,100,619.8,2,1032,0,0,0
HIST-PIPE-00435,54,Steel,200,799.6,1,995,4,3,0
HIST-PIPE-00436,22,Ductile Iron,100,68.5,0,953,2,1,0
HIST-PIPE-00437,26,Ductile Iron,200,428.6,0,115,0,0,0
HIST-PIPE-00438,35,PVC,200,159.0,0,360,6,3,0
HIST-PIPE-00439,42,PVC,150,532.7,0,1010,4,3,0
HIST-PIPE-00440,33,Steel,300,826.0,0,1548,0,0,0
HIST-PIPE-00441,60,Cast Iron,250,558.2,7,1990,6,5,1
HIST-PIPE-00442,5,Ductile Iron,100,896.1,0,1,1,0,0
HIST-PIPE-00443,35,Concrete,600,228.0,2,1719,0,0,0
HIST-PIPE-00444,23,Ductile Iron,200,392.5,1,1854,3,0,0
HIST-PIPE-00445,66,Cast Iron,100,275.4,2,2,0,0,0
HIST-PIPE-00446,47,Steel,150,670.3,1,9,0,0,0
HIST-PIPE-00447,42,Ductile Iron,600,339.8,0,219,3,2,1
HIST-PIPE-00448,25,Cast Iron,400,483.1,2,38,6,2,1
HIST-PIPE-00449,48,Steel,100,398.9,2,693,0,0,0
HIST-PIPE-00450,20,Ductile Iron,400,743.5,0,365,0,0,0
HIST-PIPE-00451,44,PVC,250,313.0,2,187,0,0,0
HIST-PIPE-00452,63,Concrete,100,90.3,2,1200,1,1,0
HIST-PIPE-00453,63,Cast Iron,300,1090.8,3,145,1,1,1
HIST-PIPE-00454,28,Ductile Iron,150,334.1,0,939,4,2,0
HIST-PIPE-00455,61,Cast Iron,150,584.4,3,2744,3,3,0
HIST-PIPE-00456,12,Ductile Iron,150,447.7,0,515,1,1,0
HIST-PIPE-00457,36,PVC,200,247.8,2,1176,3,1,0
HIST-PIPE-00458,28,Cast Iron,250,1107.7,4,68,7,0,0
HIST-PIPE-00459,9,PVC,250,512.0,0,211,0,0,0
HIST-PIPE-00460,52,Steel,150,142.2,4,854,9,7,1
HIST-PIPE-00461,59,Cast Iron,250,1966.5,2,907,1,0,0
HIST-PIPE-00462,57,Steel,100,2000.0,2,92,2,1,0
HIST-PIPE-00463,49,Steel,600,169.6,0,1787,0,0,0
HIST-PIPE-00464,46,Cast Iron,200,1524.3,4,2115,1,0,1
HIST-PIPE-00465,67,Ductile Iron,100,386.2,0,25,4,3,0
HIST-PIPE-00466,32,Ductile Iron,200,121.7,0,1099,0,0,0
HIST-PIPE-00467,48,Ductile Iron,200,1389.8,0,106,0,0,0
HIST-PIPE-00468,28,Steel,100,87.6,1,84,2,2,0
HIST-PIPE-00469,57,Cast Iron,100,405.1,1,899,2,0,0
HIST-PIPE-00470,55,Steel,800,685.1,1,62,9,7,0
HIST-PIPE-00471,44,Steel,150,668.7,2,417,4,3,0
HIST-PIPE-00472,49,Cast Iron,150,52.2,1,348,1,1,0
HIST-PIPE-00473,37,Ductile Iron,200,243.8,1,770,3,2,0
HIST-PIPE-00474,46,Steel,100,82.5,2,1127,3,3,0
HIST-PIPE-00475,14,PVC,100,155.2,0,142,0,0,0
HIST-PIPE-00476,48,Ductile Iron,100,1023.4,3,146,3,1,0
HIST-PIPE-00477,67,Cast Iron,300,805.3,3,1849,5,4,1
HIST-PIPE-00478,35,Ductile Iron,150,426.8,0,4,0,0,0
HIST-PIPE-00479,45,PVC,200,850.4,0,581,0,0,0
HIST-PIPE-00480,35,Ductile Iron,150,183.1,1,602,1,1,0
HIST-PIPE-00481,28,Steel,200,666.4,0,1104,8,2,0
HIST-PIPE-00482,55,Cast Iron,200,454.3,2,181,2,2,0
HIST-PIPE-00483,34,Ductile Iron,150,513.5,2,1990,0,0,0
HIST-PIPE-00484,55,Cast Iron,200,81.4,3,53,2,1,0
HIST-PIPE-00485,42,Cast Iron,250,200.2,2,252,0,0,0
HIST-PIPE-00486,17,Ductile Iron,400,67.5,0,171,1,1,0
HIST-PIPE-00487,25,PVC,150,107.1,0,155,1,0,0
HIST-PIPE-00488,44,Ductile Iron,200,160.9,0,128,3,2,0
HIST-PIPE-00489,41,Ductile Iron,400,358.4,0,142,2,1,0
HIST-PIPE-00490,33,Ductile Iron,100,549.3,0,989,1,0,0
HIST-PIPE-00491,41,PVC,600,90.2,0,2321,3,3,0
HIST-PIPE-00492,28,PVC,300,69.7,0,957,2,0,0
HIST-PIPE-00493,24,Ductile Iron,150,802.9,0,182,0,0,0
HIST-PIPE-00494,46,Cast Iron,150,98.9,2,204,3,2,0
HIST-PIPE-00495,4,PVC,100,258.2,0,743,0,0,0
HIST-PIPE-00496,31,Steel,150,91.9,0,263,0,0,0
HIST-PIPE-00497,43,PVC,200,318.0,1,1118,1,1,0
HIST-PIPE-00498,64,Cast Iron,100,89.3,3,11,0,0,0
HIST-PIPE-00499,38,Ductile Iron,100,552.8,2,320,0,0,0
HIST-PIPE-00500,66,Cast Iron,600,81.3,5,376,5,3,0
HIST-PIPE-00501,26,Cast Iron,150,246.9,1,255,0,0,0
HIST-PIPE-00502,53,Ductile Iron,300,241.0,1,925,0,0,1
HIST-PIPE-00503,38,Cast Iron,250,937.4,0,764,0,0,0
HIST-PIPE-00504,22,PVC,200,246.6,0,3000,0,0,0
HIST-PIPE-00505,28,PVC,300,75.8,1,615,0,0,0
HIST-PIPE-00506,54,Cast Iron,100,324.4,1,1323,5,4,0
HIST-PIPE-00507,53,Concrete,300,501.8,1,200,5,5,0
HIST-PIPE-00508,54,Cast Iron,400,194.0,2,778,1,1,0
HIST-PIPE-00509,38,Ductile Iron,150,378.3,1,450,0,0,0
HIST-PIPE-00510,32,Ductile Iron,150,95.4,0,1270,4,2,0
HIST-PIPE-00511,48,Ductile Iron,100,243.9,0,1525,2,1,0
HIST-PIPE-00512,16,PVC,400,113.5,1,177,0,0,0
HIST-PIPE-00513,38,Ductile Iron,300,161.9,0,42,3,1,0
HIST-PIPE-00514,37,Steel,200,408.6,0,524,7,6,0
HIST-PIPE-00515,39,PVC,150,540.3,0,280,2,1,0
HIST-PIPE-00516,48,Cast Iron,200,180.6,6,887,1,0,0
HIST-PIPE-00517,23,Concrete,200,1655.3,3,4,3,1,0
HIST-PIPE-00518,66,Concrete,200,167.3,2,906,3,2,0
HIST-PIPE-00519,57,Cast Iron,100,106.9,2,577,1,1,0
HIST-PIPE-00520,47,Concrete,100,757.3,1,278,1,1,0
HIST-PIPE-00521,15,Ductile Iron,300,417.1,1,513,1,1,0
HIST-PIPE-00522,59,Cast Iron,150,448.3,2,2051,4,2,1
HIST-PIPE-00523,29,Steel,200,603.5,0,1411,2,1,1
HIST-PIPE-00524,72,Steel,150,2000.0,1,1646,2,2,0
HIST-PIPE-00525,30,Steel,150,167.0,2,177,2,0,0
HIST-PIPE-00526,27,Ductile Iron,100,328.0,1,332,0,0,0
HIST-PIPE-00527,40,Ductile Iron,150,476.4,0,52,2,2,0
HIST-PIPE-00528,25,Cast Iron,200,105.3,1,89,0,0,0
HIST-PIPE-00529,44,Ductile Iron,400,178.3,3,189,0,0,0
HIST-PIPE-00530,39,Ductile Iron,150,178.2,2,1472,1,1,0
HIST-PIPE-00531,42,Ductile Iron,100,188.8,1,89,0,0,0
HIST-PIPE-00532,39,Ductile Iron,300,493.3,1,296,0,0,0
HIST-PIPE-00533,50,Cast Iron,150,364.2,4,22,1,1,1
HIST-PIPE-00534,37,Steel,500,490.4,1,206,1,1,0
HIST-PIPE-00535,62,Ductile Iron,500,301.4,1,1221,3,3,1
HIST-PIPE-00536,34,Ductile Iron,400,1139.0,0,1732,0,0,0
HIST-PIPE-00537,57,Cast Iron,150,307.4,5,397,3,2,1
HIST-PIPE-00538,63,Ductile Iron,150,373.8,1,251,1,1,0
HIST-PIPE-00539,27,Ductile Iron,300,174.0,0,549,0,0,0
HIST-PIPE-00540,17,Ductile Iron,200,71.2,0,17,0,0,0
HIST-PIPE-00541,65,Concrete,150,641.5,2,314,0,0,1
HIST-PIPE-00542,36,Cast Iron,150,729.4,2,1039,4,2,0
HIST-PIPE-00543,42,Ductile Iron,200,716.0,3,14,2,1,0
HIST-PIPE-00544,28,Ductile Iron,400,616.2,0,208,1,1,0
HIST-PIPE-00545,31,Ductile Iron,250,159.5,0,142,0,0,0
HIST-PIPE-00546,66,Concrete,250,349.3,0,338,0,0,0
HIST-PIPE-00547,62,Steel,300,640.5,3,57,2,2,0
HIST-PIPE-00548,44,Ductile Iron,300,393.7,0,391,0,0,0
HIST-PIPE-00549,37,Ductile Iron,400,1164.3,0,431,1,1,0
HIST-PIPE-00550,51,Steel,100,446.3,1,73,1,0,0
HIST-PIPE-00551,31,Steel,600,337.9,1,1130,5,2,0
HIST-PIPE-00552,46,Cast Iron,150,1933.3,1,921,2,1,1
HIST-PIPE-00553,25,Ductile Iron,150,317.7,0,193,0,0,0
HIST-PIPE-00554,22,Concrete,200,1243.5,0,97,1,0,0
HIST-PIPE-00555,46,Cast Iron,150,54.3,0,3000,2,0,0
HIST-PIPE-00556,43,PVC,150,329.5,1,19,3,2,0
HIST-PIPE-00557,41,PVC,600,169.4,2,505,0,0,0
HIST-PIPE-00558,32,PVC,100,226.3,2,878,8,5,0
HIST-PIPE-00559,49,Concrete,600,82.2,0,1996,3,2,1
HIST-PIPE-00560,33,PVC,250,157.4,1,490,0,0,0
HIST-PIPE-00561,12,Ductile Iron,500,345.1,0,508,1,1,0
HIST-PIPE-00562,37,Steel,400,497.2,1,1503,1,0,0
HIST-PIPE-00563,26,Steel,250,894.1,0,335,4,2,0
HIST-PIPE-00564,53,Cast Iron,200,142.3,4,342,4,3,0
HIST-PIPE-00565,64,Cast Iron,800,605.4,2,1705,3,3,1
HIST-PIPE-00566,69,Cast Iron,200,58.7,3,1021,1,1,0
HIST-PIPE-00567,40,PVC,100,834.9,2,755,4,1,0
HIST-PIPE-00568,28,PVC,800,366.1,1,116,4,2,0
HIST-PIPE-00569,42,PVC,150,704.2,0,387,1,0,0
HIST-PIPE-00570,43,Ductile Iron,100,153.1,0,353,0,0,0
HIST-PIPE-00571,47,Cast Iron,250,213.4,1,1749,3,2,0
HIST-PIPE-00572,57,Cast Iron,200,85.7,1,36,7,4,0
HIST-PIPE-00573,33,Steel,150,78.8,1,2765,2,1,0
HIST-PIPE-00574,49,Steel,250,663.0,2,1759,3,1,1
HIST-PIPE-00575,26,Ductile Iron,100,173.3,0,647,4,2,1
HIST-PIPE-00576,38,Ductile Iron,250,202.2,1,377,0,0,0
HIST-PIPE-00577,73,PVC,200,314.7,1,1178,5,3,0
HIST-PIPE-00578,27,Ductile Iron,200,438.7,0,1156,0,0,0
HIST-PIPE-00579,53,Cast Iron,400,66.7,1,139,2,1,0
HIST-PIPE-00580,35,Cast Iron,400,348.8,3,1398,3,3,0
HIST-PIPE-00581,54,Cast Iron,200,379.6,2,117,1,1,0
HIST-PIPE-00582,55,Cast Iron,200,714.9,4,384,3,3,0
HIST-PIPE-00583,28,PVC,300,108.8,0,147,0,0,0
HIST-PIPE-00584,49,Concrete,150,259.4,3,558,4,3,1
HIST-PIPE-00585,18,Ductile Iron,250,275.0,0,1639,2,0,0
HIST-PIPE-00586,21,Ductile Iron,200,708.3,0,263,3,1,0
HIST-PIPE-00587,46,Steel,200,207.6,1,1207,1,0,0
HIST-PIPE-00588,61,Steel,600,79.6,1,546,3,1,0
HIST-PIPE-00589,47,Cast Iron,100,371.8,4,1198,0,0,0
HIST-PIPE-00590,29,Ductile Iron,150,429.6,2,1499,0,0,0
HIST-PIPE-00591,10,Ductile Iron,500,355.6,0,333,4,2,0
HIST-PIPE-00592,50,Ductile Iron,500,285.6,1,363,0,0,0
HIST-PIPE-00593,39,Ductile Iron,300,133.9,0,163,0,0,0
HIST-PIPE-00594,41,Steel,200,320.7,0,1530,0,0,0
HIST-PIPE-00595,47,Steel,250,62.9,1,972,0,0,1
HIST-PIPE-00596,55,Concrete,150,342.7,5,458,7,6,0
HIST-PIPE-00597,39,PVC,200,285.1,0,339,1,0,0
HIST-PIPE-00598,66,Steel,200,1117.4,3,84,1,1,0
HIST-PIPE-00599,30,Ductile Iron,100,185.0,2,146,1,0,0
HIST-PIPE-00600,16,PVC,400,57.7,0,201,0,0,0
HIST-PIPE-00601,61,Concrete,200,549.7,2,1642,1,1,1
HIST-PIPE-00602,19,Concrete,400,114.2,0,678,0,0,0
HIST-PIPE-00603,41,PVC,150,325.2,1,141,0,0,0
HIST-PIPE-00604,63,Concrete,150,134.7,1,332,0,0,0
HIST-PIPE-00605,14,PVC,150,321.3,0,124,0,0,0
HIST-PIPE-00606,52,Cast Iron,250,354.5,2,251,1,1,0
HIST-PIPE-00607,16,PVC,200,429.3,0,103,0,0,0
HIST-PIPE-00608,43,Steel,500,213.4,0,1197,4,4,0
HIST-PIPE-00609,5,Ductile Iron,200,72.1,0,34,1,0,0
HIST-PIPE-00610,23,PVC,250,368.0,0,372,3,1,0
HIST-PIPE-00611,28,Ductile Iron,250,749.6,1,218,0,0,0
HIST-PIPE-00612,14,PVC,150,310.9,0,310,1,0,0
HIST-PIPE-00613,52,Steel,400,150.8,1,1636,4,1,0
HIST-PIPE-00614,46,Cast Iron,150,236.7,2,434,0,0,1
HIST-PIPE-00615,61,Cast Iron,250,322.0,2,434,8,7,1
HIST-PIPE-00616,22,Steel,250,82.1,0,341,0,0,0
HIST-PIPE-00617,36,Ductile Iron,200,343.8,1,105,2,1,0
HIST-PIPE-00618,17,Ductile Iron,100,90.5,0,498,1,0,0
HIST-PIPE-00619,31,Ductile Iron,200,118.5,0,217,0,0,0
HIST-PIPE-00620,64,Cast Iron,150,224.7,1,730,2,1,0
HIST-PIPE-00621,52,Steel,150,612.2,1,792,4,2,0
HIST-PIPE-00622,18,PVC,200,657.7,1,1031,1,0,0
HIST-PIPE-00623,8,PVC,250,166.3,1,705,2,0,0
HIST-PIPE-00624,8,Ductile Iron,250,320.2,0,553,3,0,0
HIST-PIPE-00625,54,Steel,200,84.4,3,1080,0,0,0
HIST-PIPE-00626,27,Steel,100,2000.0,1,696,4,1,0
HIST-PIPE-00627,74,Ductile Iron,300,421.4,1,338,2,2,0
HIST-PIPE-00628,48,Concrete,250,138.8,1,86,0,0,1
HIST-PIPE-00629,27,Ductile Iron,300,854.9,2,900,2,1,0
HIST-PIPE-00630,19,PVC,150,200.6,0,151,0,0,0
HIST-PIPE-00631,56,Cast Iron,400,162.7,1,1471,3,1,1
HIST-PIPE-00632,29,Ductile Iron,150,173.6,0,780,1,0,0
HIST-PIPE-00633,54,Steel,150,283.0,1,438,1,0,0
HIST-PIPE-00634,40,Ductile Iron,200,61.9,0,2269,1,1,0
HIST-PIPE-00635,43,PVC,800,418.9,3,970,2,2,0
HIST-PIPE-00636,57,Cast Iron,100,1083.2,1,490,2,1,0
HIST-PIPE-00637,18,PVC,400,641.6,0,218,1,0,0
HIST-PIPE-00638,52,Cast Iron,100,633.2,1,224,0,0,0
HIST-PIPE-00639,37,PVC,150,570.6,0,204,2,0,0
HIST-PIPE-00640,54,Concrete,150,204.4,2,454,0,0,0
HIST-PIPE-00641,55,Concrete,250,123.9,2,157,0,0,0
HIST-PIPE-00642,24,Steel,100,182.1,0,793,4,2,0
HIST-PIPE-00643,49,Ductile Iron,100,116.4,0,1291,0,0,0
HIST-PIPE-00644,23,Ductile Iron,100,716.2,0,53,0,0,0
HIST-PIPE-00645,36,Steel,250,241.3,2,919,1,0,0
HIST-PIPE-00646,42,Ductile Iron,100,634.9,1,491,1,1,0
HIST-PIPE-00647,52,Cast Iron,150,170.0,3,62,6,5,0
HIST-PIPE-00648,53,Cast Iron,100,104.3,1,265,2,2,0
HIST-PIPE-00649,20,Cast Iron,150,765.6,0,1337,2,1,0
HIST-PIPE-00650,50,Ductile Iron,250,611.4,1,911,2,2,0
HIST-PIPE-00651,40,PVC,150,334.3,1,350,5,4,0
HIST-PIPE-00652,69,Steel,250,96.0,0,981,1,1,1
HIST-PIPE-00653,29,Ductile Iron,150,193.5,0,197,0,0,0
HIST-PIPE-00654,33,PVC,300,70.7,0,136,0,0,1
HIST-PIPE-00655,73,Ductile Iron,300,849.7,2,2012,5,5,0
HIST-PIPE-00656,59,Steel,150,146.2,1,300,1,1,1
HIST-PIPE-00657,18,PVC,100,309.3,0,146,0,0,0
HIST-PIPE-00658,34,PVC,100,1045.7,1,616,1,0,0
HIST-PIPE-00659,49,Cast Iron,200,391.5,1,1531,2,2,0
HIST-PIPE-00660,57,Steel,150,391.5,0,1062,0,0,0
HIST-PIPE-00661,28,Ductile Iron,150,676.1,0,376,3,1,0
HIST-PIPE-00662,63,Cast Iron,200,463.8,5,775,3,3,1
HIST-PIPE-00663,17,PVC,100,282.8,3,137,3,3,0
HIST-PIPE-00664,21,Cast Iron,200,95.6,1,444,2,1,0
HIST-PIPE-00665,61,Cast Iron,100,290.3,1,1386,3,2,0
HIST-PIPE-00666,39,Ductile Iron,600,120.3,1,1856,6,3,0
HIST-PIPE-00667,43,Ductile Iron,100,286.9,0,918,4,2,0
HIST-PIPE-00668,57,Cast Iron,100,57.8,2,371,3,2,0
HIST-PIPE-00669,28,PVC,200,202.1,0,201,1,0,0
HIST-PIPE-00670,18,PVC,100,69.9,0,237,2,0,0
HIST-PIPE-00671,49,Steel,300,105.1,0,996,1,0,0
HIST-PIPE-00672,56,PVC,300,465.5,0,160,0,0,0
HIST-PIPE-00673,41,PVC,200,1359.9,0,356,0,0,0
HIST-PIPE-00674,40,Concrete,400,341.1,1,2287,0,0,0
HIST-PIPE-00675,21,PVC,300,115.0,0,1550,0,0,0
HIST-PIPE-00676,32,PVC,100,215.3,2,1662,4,2,0
HIST-PIPE-00677,70,Cast Iron,400,143.5,2,44,13,10,1
HIST-PIPE-00678,34,PVC,400,67.2,0,1816,0,0,0
HIST-PIPE-00679,36,Ductile Iron,150,904.9,0,139,3,2,0
HIST-PIPE-00680,40,Cast Iron,300,323.4,3,963,0,0,0
HIST-PIPE-00681,31,PVC,400,106.4,2,140,0,0,0
HIST-PIPE-00682,61,Concrete,300,529.3,4,374,6,6,1
HIST-PIPE-00683,55,Cast Iron,100,115.8,1,395,1,1,0
HIST-PIPE-00684,31,Ductile Iron,100,131.0,0,457,3,1,0
HIST-PIPE-00685,38,Steel,600,372.1,1,1520,2,2,0
HIST-PIPE-00686,37,Steel,200,244.6,0,684,0,0,0
HIST-PIPE-00687,40,Ductile Iron,250,837.9,0,150,3,3,0
HIST-PIPE-00688,32,Concrete,500,367.8,0,371,0,0,0
HIST-PIPE-00689,29,Ductile Iron,100,120.5,0,102,0,0,0
HIST-PIPE-00690,60,Ductile Iron,200,275.3,0,313,2,0,0
HIST-PIPE-00691,66,Steel,200,504.1,1,430,2,2,0
HIST-PIPE-00692,28,Cast Iron,100,370.8,3,242,3,1,0
HIST-PIPE-00693,37,Ductile Iron,250,185.6,0,1001,1,1,0
HIST-PIPE-00694,50,Ductile Iron,400,221.0,0,11,2,1,0
HIST-PIPE-00695,17,PVC,100,433.4,1,1649,3,2,0
HIST-PIPE-00696,59,Steel,300,306.2,1,557,5,3,0
HIST-PIPE-00697,27,PVC,600,76.8,0,1041,1,1,0
HIST-PIPE-00698,49,Steel,500,328.4,1,150,1,0,0
HIST-PIPE-00699,11,PVC,200,262.3,1,254,0,0,0
HIST-PIPE-00700,49,Cast Iron,400,640.5,0,2473,5,4,0
HIST-PIPE-00701,49,Steel,300,91.7,0,556,3,3,0
HIST-PIPE-00702,48,Cast Iron,300,50.4,4,318,2,2,0
HIST-PIPE-00703,24,Ductile Iron,150,651.7,1,3000,2,0,0
HIST-PIPE-00704,31,Ductile Iron,200,133.0,0,767,1,1,0
HIST-PIPE-00705,42,PVC,150,61.2,1,1147,1,0,0
HIST-PIPE-00706,33,PVC,100,137.4,2,143,0,0,0
HIST-PIPE-00707,25,PVC,200,810.1,0,9,1,0,0
HIST-PIPE-00708,60,Steel,150,115.7,2,1862,4,3,0
HIST-PIPE-00709,8,Ductile Iron,200,185.0,0,209,1,0,0
HIST-PIPE-00710,64,Cast Iron,600,380.1,5,1113,6,6,0
HIST-PIPE-00711,22,PVC,100,119.2,1,351,1,0,0
HIST-PIPE-00712,43,PVC,400,412.6,0,1496,4,3,0
HIST-PIPE-00713,45,PVC,100,479.3,1,211,1,1,0
HIST-PIPE-00714,25,Concrete,250,142.0,1,480,1,0,0
HIST-PIPE-00715,33,PVC,150,85.4,0,302,2,1,0
HIST-PIPE-00716,54,Cast Iron,100,229.9,4,851,5,5,1
HIST-PIPE-00717,37,Ductile Iron,300,469.8,3,521,1,1,0
HIST-PIPE-00718,73,Ductile Iron,250,637.8,2,1067,5,4,0
HIST-PIPE-00719,25,Ductile Iron,250,63.1,1,366,1,1,0
HIST-PIPE-00720,26,Ductile Iron,600,319.2,0,967,0,0,0
HIST-PIPE-00721,23,Ductile Iron,100,154.1,0,446,0,0,0
HIST-PIPE-00722,30,Ductile Iron,200,238.3,0,80,2,1,1
HIST-PIPE-00723,39,Ductile Iron,200,313.3,2,900,1,1,0
HIST-PIPE-00724,75,Cast Iron,150,515.1,2,454,0,0,0
HIST-PIPE-00725,29,Steel,250,64.2,0,995,0,0,0
HIST-PIPE-00726,10,PVC,400,115.4,0,1383,0,0,0
HIST-PIPE-00727,34,Ductile Iron,250,385.3,1,1574,7,3,0
HIST-PIPE-00728,36,Ductile Iron,200,253.5,0,1029,0,0,0
HIST-PIPE-00729,63,Ductile Iron,300,132.5,0,96,0,0,0
HIST-PIPE-00730,40,Ductile Iron,100,73.5,0,2260,1,0,0
HIST-PIPE-00731,30,Ductile Iron,250,911.9,0,485,1,1,0
HIST-PIPE-00732,26,Steel,150,207.8,0,1569,0,0,0
HIST-PIPE-00733,48,Cast Iron,150,235.0,1,828,4,1,0
HIST-PIPE-00734,38,Ductile Iron,200,67.6,2,161,5,3,0
HIST-PIPE-00735,47,Steel,300,519.6,4,707,4,4,0
HIST-PIPE-00736,21,Ductile Iron,150,1747.6,0,287,1,0,0
HIST-PIPE-00737,37,Steel,250,1390.7,0,12,0,0,0
HIST-PIPE-00738,57,Steel,200,180.5,1,1396,1,1,0
HIST-PIPE-00739,15,PVC,500,1186.8,0,2375,2,1,0
HIST-PIPE-00740,22,Steel,200,233.3,1,467,0,0,0
HIST-PIPE-00741,36,Ductile Iron,300,221.4,1,258,0,0,0
HIST-PIPE-00742,60,Ductile Iron,400,673.6,3,182,2,1,0
HIST-PIPE-00743,66,Ductile Iron,200,599.2,1,228,0,0,0
HIST-PIPE-00744,24,Cast Iron,200,275.5,0,1150,1,0,0
HIST-PIPE-00745,59,Steel,150,257.6,1,127,2,1,0
HIST-PIPE-00746,66,Cast Iron,200,1259.6,0,2071,0,0,1
HIST-PIPE-00747,53,Concrete,150,233.8,2,406,1,1,1
HIST-PIPE-00748,41,Ductile Iron,400,742.5,2,738,3,2,0
HIST-PIPE-00749,42,Cast Iron,150,530.3,3,382,2,1,0
HIST-PIPE-00750,29,PVC,150,89.6,0,3000,2,0,0
HIST-PIPE-00751,29,Cast Iron,400,110.6,2,303,0,0,0
HIST-PIPE-00752,33,Ductile Iron,200,63.4,1,314,0,0,0
HIST-PIPE-00753,33,PVC,100,62.5,0,1361,7,4,0
HIST-PIPE-00754,31,Ductile Iron,150,374.6,0,81,2,1,0
HIST-PIPE-00755,20,PVC,250,78.0,1,121,2,1,0
HIST-PIPE-00756,65,Concrete,150,101.2,0,2883,5,3,1
HIST-PIPE-00757,37,Ductile Iron,200,148.1,0,67,2,1,0
HIST-PIPE-00758,30,Ductile Iron,200,332.1,0,29,0,0,0
HIST-PIPE-00759,16,PVC,150,141.0,1,857,3,2,0
HIST-PIPE-00760,51,Cast Iron,200,226.4,2,455,2,2,0
HIST-PIPE-00761,27,Cast Iron,100,202.6,1,485,1,1,0
HIST-PIPE-00762,32,Ductile Iron,150,226.6,2,479,0,0,1
HIST-PIPE-00763,28,Concrete,200,975.9,0,1369,2,0,0
